Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-20,286.686788298472,291.8312201163054,285.4829738601717,291.4456481933594,2890200,0.0,0.0
2024-06-21,294.492763822506,294.7843105806733,289.00035927666136,289.8185729980469,6596800,0.0,0.0
2024-06-24,291.5490757485344,299.3926829229156,289.5928881268782,299.2139892578125,3389300,0.0,0.0
2024-06-25,300.2296447828573,306.7095414622958,299.44902977965774,300.30487060546875,3150600,0.0,0.0
2024-06-26,298.30165384467807,298.59320055806376,293.16663739144144,294.201171875,2800200,0.0,0.0
2024-06-27,293.17607494342224,297.9349052490384,292.2261802002002,295.0194091796875,2082200,0.0,0.0
2024-06-28,295.0288726205724,297.8314873604991,292.1039620690895,293.853271484375,3518100,0.0,0.0
2024-07-01,294.6902701847289,300.0133953137498,291.7653884772107,292.49896240234375,1769400,0.0,0.0
2024-07-02,291.7841841666232,293.83442553452664,289.3295429208778,292.2732238769531,1542700,0.0,0.0
2024-07-03,292.95037373733385,293.93789586051446,287.8905821211002,290.9659729003906,1000700,0.0,0.0
2024-07-05,292.51777538019667,294.7561245312325,290.2042003851225,292.376708984375,1274400,0.0,0.0
2024-07-08,292.82809583548294,296.7029009426953,292.12273521687735,292.9221496582031,1167200,0.0,0.0
2024-07-09,293.07262904356764,297.267165471694,289.32011974965445,297.1072998046875,1852500,0.0,0.0
2024-07-10,298.1888436343991,303.66244884261147,295.9128961444886,302.52447509765625,2192100,0.0,0.0
2024-07-11,302.8347932499536,308.46826360460017,301.1231114432977,305.7408752441406,2254000,0.0,0.0
2024-07-12,308.3084240062111,313.9795221053754,306.6061560473393,311.1392517089844,2191300,0.0,0.0
2024-07-15,312.12679810932076,313.00143843680667,308.35546060746196,310.499755859375,1688800,0.0,0.0
2024-07-16,310.7912876534624,315.9169196674685,308.4777128434716,313.3117980957031,1879400,0.0,0.0
2024-07-17,310.35868403575336,316.5752487485005,309.0420165709928,315.69122314453125,1933200,0.0,0.0
2024-07-18,314.30869840951885,318.8041955365183,310.9888022958686,311.27093505859375,2228400,0.0,0.0
2024-07-19,313.7914203763917,314.10179512017993,308.8821093397516,311.5718994140625,1848700,0.0,0.0
2024-07-22,313.3964194934264,317.026661514234,312.68164491888575,315.97332763671875,1733700,0.0,0.0
2024-07-23,314.4591566918158,316.9796671303247,311.5907016394301,313.40582275390625,1458200,0.0,0.0
2024-07-24,313.41524458620086,317.1113274540237,310.6784418569983,315.634765625,2459300,0.0,0.0
2024-07-25,315.9921247584869,326.2057608462965,313.19889572326883,314.4027099609375,2435700,0.0,0.0
2024-07-26,314.6472049668785,318.7665148191476,313.4433908791042,314.9199523925781,1515500,0.0,0.0
2024-07-29,314.1958631124069,314.91063781871145,311.58132721974675,312.7193298339844,1611200,0.0,0.0
2024-07-30,313.18014793443666,318.41863357345983,311.9293209330764,313.4434814453125,1584000,0.0,0.0
2024-07-31,311.8163856939542,316.3871371297135,310.8947329143827,312.681640625,2120500,0.0,0.0
2024-08-01,316.08620677706665,320.6005320969904,313.61273753885223,315.5595397949219,2387700,0.0,0.0
2024-08-02,317.3370465179421,318.2116867801414,306.34282358831166,314.1111755371094,2106200,0.0,0.0
2024-08-05,312.9167650010924,313.4998584901372,302.2799297185095,305.8631591796875,2974900,0.0,0.0
2024-08-06,305.8725652404117,313.1612910668633,304.2643224899731,309.37115478515625,2436500,0.0,0.0
2024-08-07,301.8850045597553,303.7753806640625,288.34208311249614,293.90032958984375,4618400,0.0,0.0
2024-08-08,295.31103247707915,305.76917655095406,294.1730585092844,305.3647766113281,2746700,0.0,0.0
2024-08-09,304.480638692645,305.6938668800637,300.32370120536586,303.2956237792969,1786400,0.0,0.0
2024-08-12,304.62175770847534,304.62175770847534,299.00708558855695,300.9538879394531,1828700,0.0,0.0
2024-08-13,302.6279316896952,304.71580035871955,300.1732904078251,304.19854736328125,1632800,0.0,0.0
2024-08-14,301.35826966244434,305.0543524874933,300.54005592114925,303.5213928222656,1656100,0.0,0.0
2024-08-15,304.60293605027124,307.6877120270304,302.7784009425518,306.0230712890625,1886800,0.0,0.0
2024-08-16,306.50607395284953,307.6141111194489,303.5229369826827,304.41314697265625,1442500,2.25,0.0
2024-08-19,304.4320584503018,310.7960970827519,304.3847185414006,310.59722900390625,1214200,0.0,0.0
2024-08-20,310.7392686868331,312.99320318568044,309.3187246481689,311.146484375,1352600,0.0,0.0
2024-08-21,312.0934971053614,313.45722162190145,310.5403840677158,311.7146911621094,1138200,0.0,0.0
2024-08-22,312.04615326457593,312.04615326457593,306.00410172742613,307.33941650390625,2172000,0.0,0.0
2024-08-23,308.9872566387368,313.7413624880763,308.1444155430002,311.38323974609375,1771100,0.0,0.0
2024-08-26,311.01390780367007,312.7659178560405,308.25804896690084,309.4702453613281,1769900,0.0,0.0
2024-08-27,311.02339810009465,312.3586840775385,308.33380925907295,309.6123046875,1444300,0.0,0.0
2024-08-28,308.6747697842288,313.0027011462869,308.15391516648583,312.0367126464844,1444200,0.0,0.0
2024-08-29,314.1012085535431,316.56346151790586,311.80938501932786,313.4761657714844,1294300,0.0,0.0
2024-08-30,314.36639868143686,317.8798694149292,312.8132567026604,316.14678955078125,2173400,0.0,0.0
