Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-20,165.88910546162737,170.03418125046582,165.51489845076637,166.6279296875,3176700,0.0,0.0
2024-06-21,167.8464887592074,168.38382477357555,165.3805643186748,165.67800903320312,7308200,0.0,0.0
2024-06-24,165.773965552487,167.53945424839023,165.56287292135625,166.94456481933594,2327800,0.0,0.0
2024-06-25,166.73348005312258,168.38383271567875,164.61296384615923,168.09597778320312,2146300,0.0,0.0
2024-06-26,168.767616384623,169.1514131707525,165.8027444851823,167.24200439453125,1704100,0.0,0.0
2024-06-27,168.59490066032077,170.1013183155181,165.16945528336277,165.9082794189453,1648700,0.0,0.0
2024-06-28,167.8752804990233,167.8752804990233,165.0543287638873,166.4552001953125,3656300,0.0,0.0
2024-07-01,167.91366103837115,168.47017664329314,164.74728621632286,167.712158203125,1705200,0.0,0.0
2024-07-02,170.2260609849685,170.73459828649732,166.48397664584675,167.08847045898438,2531500,0.0,0.0
2024-07-03,166.65670646426696,167.91365778859614,164.74728302782938,167.90406799316406,1344600,0.0,0.0
2024-07-05,167.07889885635717,167.4531058669236,162.81868695704128,163.826171875,1587400,0.0,0.0
2024-07-08,162.48285616381818,164.824054783755,159.98814760360295,160.68858337402344,1897400,0.0,0.0
2024-07-09,157.35908383577038,159.85380687489618,156.22687306507615,156.32281494140625,3709900,0.0,0.0
2024-07-10,155.4496633403107,157.1671884012269,154.71085377911427,155.61277770996094,2457500,0.0,0.0
2024-07-11,155.09465754140825,159.2301289462492,154.6149042064446,157.63734436035156,2212400,0.0,0.0
2024-07-12,158.68321695793037,158.96146744880662,155.5456260636263,158.75997924804688,2256500,0.0,0.0
2024-07-15,160.06491216567758,161.83040095166731,159.34528215216883,159.95936584472656,2198800,0.0,0.0
2024-07-16,158.82713426429163,161.18752706025478,157.1479976303749,160.88047790527344,2271600,0.0,0.0
2024-07-17,161.1970942310422,165.49567931108254,157.52218252827083,158.85589599609375,3218600,0.0,0.0
2024-07-18,160.23760452970478,161.4369877971427,157.3878687149996,157.8580322265625,3014600,0.0,0.0
2024-07-19,158.93266598285277,160.1224593877558,157.3686656052565,158.47210693359375,3037100,0.0,0.0
2024-07-22,158.41456575847255,160.89968465620132,157.47423862886384,159.18215942382812,2620900,0.0,0.0
2024-07-23,159.18213238042907,159.57553358368094,156.927300749926,157.33029174804688,2018200,0.0,0.0
2024-07-24,157.4070470152893,160.9380239696138,157.09040810782417,160.76531982421875,2534900,0.0,0.0
2024-07-25,160.96682928591892,165.58206854075326,159.11498849110478,164.55538940429688,2366500,0.0,0.0
2024-07-26,165.12149210739966,166.09060317191262,163.12571656414542,165.6588134765625,1789300,0.0,0.0
2024-07-29,165.56287052979684,166.91577838043494,162.86665926492103,164.99676513671875,1744400,0.0,0.0
2024-07-30,165.2462220657241,172.20264467334675,164.99675562914325,171.07041931152344,2357800,0.0,0.0
2024-07-31,173.61311631031907,175.88714213315174,169.77509013660904,169.8518524169922,1852900,0.0,0.0
2024-08-01,170.15889404170937,172.19305795499713,165.01593816737545,166.16734313964844,1363300,0.0,0.0
2024-08-02,164.23875233293106,164.64174337100778,157.43585366472584,157.97317504882812,2599700,0.0,0.0
2024-08-05,152.70545937002953,156.12131493704408,151.12227944176468,155.488037109375,2702300,0.0,0.0
2024-08-06,158.64482787473148,166.5991462962796,157.37828669501502,163.9700927734375,2467900,0.0,0.0
2024-08-07,165.88909378656925,166.26330077109404,161.74403293036445,162.49244689941406,1753400,0.0,0.0
2024-08-08,163.11613660590194,167.7985339182685,162.847475905118,167.09808349609375,2373100,0.0,0.0
2024-08-09,166.66629868348053,169.26656809247893,166.32087571108426,168.71005249023438,2321900,0.0,0.0
2024-08-12,169.9286389498892,171.13761209642777,168.0479994143636,169.23779296875,2970500,0.0,0.0
2024-08-13,167.4147231853958,168.76763113222452,166.11939793833628,168.63330078125,2087300,0.0,0.0
2024-08-14,169.46805860262103,172.3465785316389,168.72924902896128,171.79966735839844,2968900,0.0,0.0
2024-08-15,173.2101342334988,174.630199891403,171.7516801129733,173.43081665039062,2391300,0.0,0.0
2024-08-16,172.3849622126163,174.97562714866,172.00115078151893,172.73997497558594,2452400,0.0,0.0
2024-08-19,173.13337961846347,173.13337961846347,170.79218108575373,171.65573120117188,2076600,0.0,0.0
2024-08-20,171.13762010251762,171.20477796001205,164.60338164606154,164.66094970703125,2701000,0.0,0.0
2024-08-21,165.40811946020006,168.23306180898516,164.8682025542345,165.8034210205078,2088100,0.825,0.0
2024-08-22,165.84197242249837,166.9603800818504,164.90675400013373,165.62022399902344,2178700,0.0,0.0
2024-08-23,166.89293668977427,169.2357939947778,166.4590611488758,169.023681640625,1996000,0.0,0.0
2024-08-26,170.36381438036375,171.2026275595472,166.62295505087275,166.98931884765625,1903200,0.0,0.0
2024-08-27,166.55544951814326,166.70006486317328,163.7015841126158,163.79800415039062,1657100,0.0,0.0
2024-08-28,162.93994889971134,165.7841640003083,162.05294029239903,163.8365936279297,2143100,0.0,0.0
2024-08-29,163.32558502415347,165.3792113885218,161.28160949145908,164.83929443359375,2338700,0.0,0.0
2024-08-30,164.23188894849915,171.1158599010819,163.86552511689257,170.76876831054688,3460900,0.0,0.0
