Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-20,57.14728497434662,57.71478750369934,57.08107688713266,57.33645248413086,9519200,0.0,0.0
2024-06-21,56.9391981243387,56.99594584580799,56.12578044129433,56.74057388305664,18976200,0.0,0.0
2024-06-24,56.84461660290196,58.433617861888635,56.598701373614276,58.017452239990234,13290500,0.0,0.0
2024-06-25,57.88503553707508,58.48091190572913,57.56345186599972,58.24445343017578,11643100,0.0,0.0
2024-06-26,57.91341015924699,58.08366055252429,57.27970316832486,57.93232727050781,12409300,0.0,0.0
2024-06-27,58.16878111217237,58.575489951683544,57.65802997305558,58.21607208251953,11285100,0.0,0.0
2024-06-28,58.67007459895861,60.13612000384093,58.461993598217894,60.02261734008789,20053200,0.0,0.0
2024-07-01,60.202324403206816,60.81711783267172,59.57807422304279,59.994239807128906,15334400,0.0,0.0
2024-07-02,59.86182802452876,61.204910422299676,59.85236766506842,61.176536560058594,10965600,0.0,0.0
2024-07-03,61.176533238907396,61.68728437993909,60.92116127646132,60.968448638916016,6574100,0.0,0.0
2024-07-05,61.00628394383584,61.0630316662468,60.29690854914007,60.56174087524414,7226200,0.0,0.0
2024-07-08,60.81711820333198,61.35624319821081,60.74144976499895,61.233280181884766,10349000,0.0,0.0
2024-07-09,61.29004207322575,63.14387572590108,61.233287129966314,62.94525146484375,16904300,0.0,0.0
2024-07-10,62.670965197928645,63.36142000264139,62.633130970580666,63.351966857910156,9817100,0.0,0.0
2024-07-11,62.60474115885246,62.89794732594421,61.7724028014733,62.15073776245117,20112300,0.0,0.0
2024-07-12,63.00200042652436,63.07766887492619,59.9185797074838,61.025203704833984,30125400,0.0,0.0
2024-07-15,61.17653532541637,61.999413394500515,60.419868947008446,61.61161804199219,16656600,0.0,0.0
2024-07-16,61.47920011686232,63.862698238599265,61.195447076020976,63.62623977661133,21170200,0.0,0.0
2024-07-17,63.21953028896045,64.13699026670444,63.01145290608922,63.94782638549805,17215300,0.0,0.0
2024-07-18,63.89107387286377,64.08023773988386,61.32785801306612,61.375152587890625,15796200,0.0,0.0
2024-07-19,61.41299379417321,62.40612224940787,61.05357951947313,61.61161804199219,8583100,0.0,0.0
2024-07-22,61.611619740507976,62.09399705058931,60.675246198935966,61.00628662109375,9925100,0.0,0.0
2024-07-23,61.01574295728028,61.51703373722724,60.798197999269966,61.15761947631836,6961200,0.0,0.0
2024-07-24,60.91169915908949,61.16707111416337,60.1171986097772,60.2117805480957,11591100,0.0,0.0
2024-07-25,60.353659229557884,62.09399365678933,59.90911616575432,60.88332748413086,12819700,0.0,0.0
2024-07-26,61.05357568870612,62.09399144272806,60.94953339168999,61.64944839477539,9661300,0.0,0.0
2024-07-29,61.76295345082931,61.80078045472406,60.66578271825115,60.81711959838867,7901900,0.0,0.0
