Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-20,164.749954055342,164.9392319028117,162.04323895769994,164.59852600097656,4723100,0.0,0.0
2024-06-21,164.64583055218404,165.58277528707794,162.21356644083082,163.21676635742188,10181500,0.0,0.0
2024-06-24,165.62062233994553,168.8951849985231,164.81617354076263,165.6300811767578,4864700,0.0,0.0
2024-06-25,165.7531325679329,166.33043936470398,162.23250987958704,163.34927368164062,4069800,0.0,0.0
2024-06-26,162.10001155816053,163.42497085532804,161.2766450264188,162.65838623046875,2779000,0.0,0.0
2024-06-27,161.94860332903386,163.25464511103414,161.34290551321743,161.69308471679688,2894000,0.0,0.0
2024-06-28,161.6930573630958,164.16317128367473,161.39020128593438,163.6804962158203,4193300,0.0,0.0
2024-07-01,164.15369643994825,167.00238042980803,164.08745569930886,165.71527099609375,3321000,0.0,0.0
2024-07-02,165.46918899482765,167.97716700292906,164.9770695588822,167.79734802246094,2883300,0.0,0.0
2024-07-03,168.346253785255,168.4408854676278,165.7814940287383,166.3114776611328,1649000,0.0,0.0
2024-07-05,166.3209913957105,166.65222402604414,164.62692068618287,166.5859832763672,2086000,0.0,0.0
2024-07-08,166.9550682010145,169.01822118728106,166.5764980835986,168.119140625,2503000,0.0,0.0
2024-07-09,168.08128310860488,168.17591480287948,166.16954381619627,167.02130126953125,2512700,0.0,0.0
2024-07-10,167.13487943749124,168.6680486291262,165.10010305846043,168.30841064453125,3462200,0.0,0.0
2024-07-11,168.12860497977755,169.82267562373693,167.15381036202507,168.75323486328125,2806800,0.0,0.0
2024-07-12,168.98979804159114,174.28966314801983,168.93301614503886,173.03094482421875,4785600,0.0,0.0
2024-07-15,173.55149464082223,174.99001769751513,172.8133009972377,173.0782928466797,2925700,0.0,0.0
2024-07-16,174.772357756636,176.59892428372981,174.63040298760149,175.85125732421875,3374500,0.0,0.0
2024-07-17,175.501084804642,177.8670937899484,175.15092009592797,177.40335083007812,4225300,0.0,0.0
2024-07-18,176.63676858593197,179.31509252594745,175.17931338556716,175.29287719726562,3487800,0.0,0.0
2024-07-19,176.34339173707355,176.97748044210437,172.19813917833412,173.428466796875,3816000,0.0,0.0
2024-07-22,173.57040972173527,175.05627026480914,173.05935814572507,174.28021240234375,2488500,0.0,0.0
2024-07-23,174.4789698957874,175.44430562023462,173.2013192475198,174.23291015625,2180200,0.0,0.0
2024-07-24,174.27077512554683,175.15093806769784,173.33383027247788,174.15721130371094,6962100,0.0,0.0
2024-07-25,176.78820308624583,185.74117344616127,175.36859762427002,181.69056701660156,9532800,0.0,0.0
2024-07-26,180.29935466262089,183.1953619700678,179.4570559894246,181.472900390625,4294900,0.0,0.0
2024-07-29,182.826248795757,182.93035377411042,179.04063422432262,181.23629760742188,3336800,0.0,0.0
2024-07-30,181.21735372426514,182.43822243122435,178.95544974234227,180.80093383789062,3065000,0.0,0.0
2024-07-31,180.76309566476155,184.12283148285104,179.8072331848659,181.8419952392578,5558400,0.0,0.0
2024-08-01,182.4760690171618,183.26158570885656,178.19832086082565,179.49490356445312,4085400,0.0,0.0
2024-08-02,178.66209765280658,179.11636740649362,175.74717238811235,178.98387145996094,4548800,0.0,0.0
